Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-03 09:15:00+05:30,4257.89990234375,4277.0,4245.0,4245.0,4245.0,0
2024-10-03 09:16:00+05:30,4245.14990234375,4247.25,4231.0,4235.85009765625,4235.85009765625,33089
2024-10-03 09:17:00+05:30,4235.25,4238.9501953125,4232.2998046875,4235.0,4235.0,17735
2024-10-03 09:18:00+05:30,4235.75,4245.2998046875,4234.2001953125,4243.10009765625,4243.10009765625,27354
2024-10-03 09:19:00+05:30,4242.35009765625,4242.35009765625,4236.5498046875,4239.85009765625,4239.85009765625,12116
2024-10-03 09:20:00+05:30,4239.64990234375,4241.35009765625,4238.4501953125,4238.5,4238.5,16613
2024-10-03 09:21:00+05:30,4238.5,4240.7998046875,4238.5,4238.5,4238.5,10758
2024-10-03 09:22:00+05:30,4239.0498046875,4239.0498046875,4235.0,4236.7998046875,4236.7998046875,11428
2024-10-03 09:23:00+05:30,4236.2998046875,4241.0,4236.2998046875,4238.89990234375,4238.89990234375,8781
2024-10-03 09:24:00+05:30,4239.0,4241.7998046875,4237.10009765625,4237.85009765625,4237.85009765625,5628
2024-10-03 09:25:00+05:30,4237.89990234375,4243.0,4237.35009765625,4241.5,4241.5,7305
2024-10-03 09:26:00+05:30,4242.7998046875,4246.0,4241.14990234375,4245.0,4245.0,5167
2024-10-03 09:27:00+05:30,4244.7001953125,4252.0,4244.7001953125,4248.5,4248.5,6591
2024-10-03 09:28:00+05:30,4248.9501953125,4252.0,4248.35009765625,4251.75,4251.75,6727
2024-10-03 09:29:00+05:30,4251.75,4256.2998046875,4250.0,4253.7001953125,4253.7001953125,10848
2024-10-03 09:30:00+05:30,4253.60009765625,4253.60009765625,4247.60009765625,4248.0,4248.0,2983
2024-10-03 09:31:00+05:30,4248.0,4251.75,4246.60009765625,4248.10009765625,4248.10009765625,74415
2024-10-03 09:32:00+05:30,4249.39990234375,4249.39990234375,4242.10009765625,4244.64990234375,4244.64990234375,6017
2024-10-03 09:33:00+05:30,4245.60009765625,4251.14990234375,4245.60009765625,4251.14990234375,4251.14990234375,7202
2024-10-03 09:34:00+05:30,4251.2001953125,4251.2001953125,4247.9501953125,4248.35009765625,4248.35009765625,4652
2024-10-03 09:35:00+05:30,4247.75,4251.7001953125,4246.0,4251.60009765625,4251.60009765625,4483
2024-10-03 09:36:00+05:30,4251.60009765625,4259.0,4251.60009765625,4259.0,4259.0,10386
2024-10-03 09:37:00+05:30,4259.0,4259.5498046875,4252.25,4252.25,4252.25,11518
2024-10-03 09:38:00+05:30,4253.7998046875,4255.5,4252.14990234375,4253.14990234375,4253.14990234375,35789
2024-10-03 09:39:00+05:30,4252.7001953125,4254.64990234375,4250.35009765625,4251.0498046875,4251.0498046875,9367
2024-10-03 09:40:00+05:30,4251.60009765625,4254.64990234375,4249.85009765625,4252.39990234375,4252.39990234375,6827
2024-10-03 09:41:00+05:30,4252.75,4252.75,4249.10009765625,4251.2998046875,4251.2998046875,6657
2024-10-03 09:42:00+05:30,4251.2998046875,4254.4501953125,4250.64990234375,4253.10009765625,4253.10009765625,4123
2024-10-03 09:43:00+05:30,4253.10009765625,4254.89990234375,4251.89990234375,4254.0,4254.0,2912
2024-10-03 09:44:00+05:30,4253.5498046875,4254.0,4248.7001953125,4248.9501953125,4248.9501953125,5433
2024-10-03 09:45:00+05:30,4248.7001953125,4249.75,4245.5,4249.7001953125,4249.7001953125,5707
2024-10-03 09:46:00+05:30,4248.7001953125,4250.9501953125,4246.7001953125,4247.7001953125,4247.7001953125,6023
2024-10-03 09:47:00+05:30,4247.75,4249.9501953125,4246.0,4248.7001953125,4248.7001953125,7362
2024-10-03 09:48:00+05:30,4248.60009765625,4249.89990234375,4246.0498046875,4248.7998046875,4248.7998046875,6996
2024-10-03 09:49:00+05:30,4249.60009765625,4253.0498046875,4249.0,4251.14990234375,4251.14990234375,3565
2024-10-03 09:50:00+05:30,4251.2001953125,4251.2001953125,4249.89990234375,4250.85009765625,4250.85009765625,2053
2024-10-03 09:51:00+05:30,4250.60009765625,4252.60009765625,4250.0,4250.64990234375,4250.64990234375,4648
2024-10-03 09:52:00+05:30,4250.0,4250.7001953125,4248.39990234375,4248.39990234375,4248.39990234375,3837
2024-10-03 09:53:00+05:30,4248.4501953125,4249.5,4247.64990234375,4247.64990234375,4247.64990234375,81382
2024-10-03 09:54:00+05:30,4247.5,4249.5498046875,4245.60009765625,4248.5,4248.5,4921
2024-10-03 09:55:00+05:30,4248.39990234375,4250.0,4247.14990234375,4249.5,4249.5,4985
2024-10-03 09:56:00+05:30,4249.4501953125,4253.7001953125,4249.4501953125,4252.10009765625,4252.10009765625,19446
2024-10-03 09:57:00+05:30,4252.0,4252.0,4246.0,4248.9501953125,4248.9501953125,4230
2024-10-03 09:58:00+05:30,4248.89990234375,4249.0,4247.0,4247.25,4247.25,2940
2024-10-03 09:59:00+05:30,4247.14990234375,4247.14990234375,4245.0,4245.2998046875,4245.2998046875,4094
2024-10-03 10:00:00+05:30,4245.5,4245.5,4242.10009765625,4243.60009765625,4243.60009765625,3911
2024-10-03 10:01:00+05:30,4243.0,4244.2998046875,4242.10009765625,4243.25,4243.25,3139
2024-10-03 10:02:00+05:30,4242.64990234375,4246.7998046875,4242.64990234375,4246.2998046875,4246.2998046875,47130
2024-10-03 10:03:00+05:30,4246.2998046875,4248.7001953125,4243.35009765625,4246.14990234375,4246.14990234375,4866
2024-10-03 10:04:00+05:30,4246.2001953125,4248.5498046875,4245.5,4247.85009765625,4247.85009765625,4624
2024-10-03 10:05:00+05:30,4247.10009765625,4247.10009765625,4244.0,4244.9501953125,4244.9501953125,2677
2024-10-03 10:06:00+05:30,4244.9501953125,4246.4501953125,4244.10009765625,4245.25,4245.25,2897
2024-10-03 10:07:00+05:30,4245.25,4245.7001953125,4244.89990234375,4245.60009765625,4245.60009765625,2365
2024-10-03 10:08:00+05:30,4245.2001953125,4248.5,4245.2001953125,4248.5,4248.5,5069
2024-10-03 10:09:00+05:30,4248.5,4248.5,4246.2001953125,4247.75,4247.75,923
2024-10-03 10:10:00+05:30,4246.64990234375,4249.89990234375,4246.64990234375,4247.5,4247.5,2314
2024-10-03 10:11:00+05:30,4246.2001953125,4247.75,4243.2001953125,4243.7001953125,4243.7001953125,5086
2024-10-03 10:12:00+05:30,4243.64990234375,4244.2998046875,4241.0,4244.2998046875,4244.2998046875,7175
2024-10-03 10:13:00+05:30,4244.5,4245.75,4243.5498046875,4244.10009765625,4244.10009765625,5570
2024-10-03 10:14:00+05:30,4243.9501953125,4245.5498046875,4241.89990234375,4243.9501953125,4243.9501953125,5128
2024-10-03 10:15:00+05:30,4244.60009765625,4244.60009765625,4241.0,4244.25,4244.25,2569
2024-10-03 10:16:00+05:30,4244.5498046875,4246.39990234375,4241.14990234375,4242.2001953125,4242.2001953125,9421
2024-10-03 10:17:00+05:30,4242.14990234375,4244.7998046875,4241.14990234375,4241.75,4241.75,6517
2024-10-03 10:18:00+05:30,4242.14990234375,4243.0,4239.89990234375,4241.7001953125,4241.7001953125,11500
2024-10-03 10:19:00+05:30,4242.7001953125,4243.2001953125,4239.14990234375,4242.2001953125,4242.2001953125,2296
2024-10-03 10:20:00+05:30,4241.39990234375,4242.14990234375,4239.75,4240.4501953125,4240.4501953125,2844
2024-10-03 10:21:00+05:30,4240.4501953125,4240.5498046875,4239.75,4240.0498046875,4240.0498046875,3462
2024-10-03 10:22:00+05:30,4241.2001953125,4243.0498046875,4240.0498046875,4241.0,4241.0,2179
2024-10-03 10:23:00+05:30,4240.10009765625,4241.7001953125,4240.0,4241.14990234375,4241.14990234375,4526
2024-10-03 10:24:00+05:30,4241.14990234375,4241.5498046875,4241.0,4241.5498046875,4241.5498046875,2319
2024-10-03 10:25:00+05:30,4241.5498046875,4241.60009765625,4240.60009765625,4241.2001953125,4241.2001953125,3294
2024-10-03 10:26:00+05:30,4241.10009765625,4241.10009765625,4241.0,4241.0,4241.0,1529
2024-10-03 10:27:00+05:30,4241.10009765625,4242.0,4241.0,4242.0,4242.0,3651
2024-10-03 10:28:00+05:30,4242.0,4242.9501953125,4242.0,4242.9501953125,4242.9501953125,1176
2024-10-03 10:29:00+05:30,4242.7001953125,4243.5,4242.0,4243.39990234375,4243.39990234375,1574
2024-10-03 10:30:00+05:30,4242.64990234375,4244.5498046875,4242.0,4244.5,4244.5,1759
2024-10-03 10:31:00+05:30,4244.2998046875,4246.0,4241.39990234375,4241.39990234375,4241.39990234375,2312
2024-10-03 10:32:00+05:30,4242.2001953125,4242.60009765625,4241.2998046875,4241.2998046875,4241.2998046875,1584
2024-10-03 10:33:00+05:30,4241.25,4241.4501953125,4240.60009765625,4241.4501953125,4241.4501953125,1182
2024-10-03 10:34:00+05:30,4241.4501953125,4243.5,4241.4501953125,4242.14990234375,4242.14990234375,1314
2024-10-03 10:35:00+05:30,4242.5,4244.60009765625,4242.4501953125,4243.64990234375,4243.64990234375,2078
2024-10-03 10:36:00+05:30,4243.60009765625,4243.60009765625,4242.10009765625,4243.0498046875,4243.0498046875,2043
2024-10-03 10:37:00+05:30,4243.35009765625,4243.60009765625,4242.85009765625,4243.60009765625,4243.60009765625,1157
2024-10-03 10:38:00+05:30,4243.0,4243.35009765625,4242.60009765625,4243.10009765625,4243.10009765625,1043
2024-10-03 10:39:00+05:30,4243.0498046875,4245.85009765625,4242.60009765625,4243.9501953125,4243.9501953125,1343
2024-10-03 10:40:00+05:30,4244.25,4244.89990234375,4243.0,4244.0,4244.0,2740
2024-10-03 10:41:00+05:30,4244.5,4245.2001953125,4243.2001953125,4244.4501953125,4244.4501953125,56622
2024-10-03 10:42:00+05:30,4245.10009765625,4245.5,4243.2001953125,4245.0,4245.0,2448
2024-10-03 10:43:00+05:30,4244.0498046875,4244.5,4242.89990234375,4244.39990234375,4244.39990234375,2069
2024-10-03 10:44:00+05:30,4244.35009765625,4245.5498046875,4243.9501953125,4245.4501953125,4245.4501953125,3242
2024-10-03 10:45:00+05:30,4245.39990234375,4247.89990234375,4243.10009765625,4246.0,4246.0,5215
2024-10-03 10:46:00+05:30,4245.9501953125,4247.2001953125,4245.0498046875,4246.10009765625,4246.10009765625,2238
2024-10-03 10:47:00+05:30,4246.0498046875,4246.10009765625,4243.10009765625,4244.25,4244.25,1726
2024-10-03 10:48:00+05:30,4244.14990234375,4245.2998046875,4242.5498046875,4245.2998046875,4245.2998046875,4658
2024-10-03 10:49:00+05:30,4245.25,4246.39990234375,4245.0,4245.7001953125,4245.7001953125,1341
2024-10-03 10:50:00+05:30,4245.64990234375,4245.9501953125,4244.75,4244.75,4244.75,786
2024-10-03 10:51:00+05:30,4245.4501953125,4247.0,4244.2998046875,4247.0,4247.0,1265
2024-10-03 10:52:00+05:30,4246.25,4246.25,4245.0,4245.2001953125,4245.2001953125,878
2024-10-03 10:53:00+05:30,4245.4501953125,4245.4501953125,4243.14990234375,4245.0,4245.0,1365
2024-10-03 10:54:00+05:30,4245.14990234375,4245.14990234375,4244.0,4245.0,4245.0,1048
2024-10-03 10:55:00+05:30,4245.0,4245.60009765625,4244.39990234375,4244.39990234375,4244.39990234375,1424
2024-10-03 10:56:00+05:30,4245.0,4245.4501953125,4244.10009765625,4245.10009765625,4245.10009765625,3345
2024-10-03 10:57:00+05:30,4245.0498046875,4245.14990234375,4245.0,4245.0,4245.0,1962
2024-10-03 10:58:00+05:30,4245.0,4245.60009765625,4245.0,4245.5,4245.5,2053
2024-10-03 10:59:00+05:30,4245.5498046875,4245.9501953125,4245.0,4245.0,4245.0,1352
2024-10-03 11:00:00+05:30,4245.0,4245.2001953125,4244.75,4245.2001953125,4245.2001953125,2794
2024-10-03 11:01:00+05:30,4245.0498046875,4245.35009765625,4245.0,4245.14990234375,4245.14990234375,1148
2024-10-03 11:02:00+05:30,4245.0,4245.14990234375,4245.0,4245.0,4245.0,1289
2024-10-03 11:03:00+05:30,4245.0498046875,4245.14990234375,4244.39990234375,4245.0,4245.0,2284
2024-10-03 11:04:00+05:30,4245.10009765625,4245.10009765625,4244.2001953125,4245.0,4245.0,1813
2024-10-03 11:05:00+05:30,4245.0498046875,4245.0498046875,4242.10009765625,4242.10009765625,4242.10009765625,1777
2024-10-03 11:06:00+05:30,4242.2998046875,4242.2998046875,4241.0,4241.0,4241.0,586
2024-10-03 11:07:00+05:30,4241.25,4242.2998046875,4241.25,4241.25,4241.25,2291
2024-10-03 11:08:00+05:30,4241.10009765625,4241.7001953125,4241.0,4241.10009765625,4241.10009765625,1666
2024-10-03 11:09:00+05:30,4241.14990234375,4241.14990234375,4240.25,4240.25,4240.25,1313
2024-10-03 11:10:00+05:30,4240.14990234375,4241.0,4239.89990234375,4240.0,4240.0,5360
2024-10-03 11:11:00+05:30,4240.14990234375,4240.5,4240.0,4240.14990234375,4240.14990234375,2204
2024-10-03 11:12:00+05:30,4240.14990234375,4240.14990234375,4239.89990234375,4240.0498046875,4240.0498046875,2772
2024-10-03 11:13:00+05:30,4240.0498046875,4240.25,4239.60009765625,4239.60009765625,4239.60009765625,1748
2024-10-03 11:14:00+05:30,4239.5498046875,4239.5498046875,4238.2998046875,4239.10009765625,4239.10009765625,4228
2024-10-03 11:15:00+05:30,4238.7001953125,4239.10009765625,4238.7001953125,4239.0498046875,4239.0498046875,3266
2024-10-03 11:16:00+05:30,4237.75,4238.9501953125,4237.4501953125,4237.4501953125,4237.4501953125,6608
2024-10-03 11:17:00+05:30,4236.60009765625,4238.9501953125,4236.2998046875,4236.2998046875,4236.2998046875,8957
2024-10-03 11:18:00+05:30,4236.14990234375,4238.89990234375,4235.35009765625,4238.89990234375,4238.89990234375,11660
2024-10-03 11:19:00+05:30,4238.75,4238.75,4232.2998046875,4237.35009765625,4237.35009765625,102679
2024-10-03 11:20:00+05:30,4238.89990234375,4239.0,4236.0,4236.0,4236.0,3830
2024-10-03 11:21:00+05:30,4235.7001953125,4235.7001953125,4230.75,4230.75,4230.75,7707
2024-10-03 11:22:00+05:30,4230.85009765625,4233.2998046875,4225.7001953125,4226.60009765625,4226.60009765625,17071
2024-10-03 11:23:00+05:30,4229.14990234375,4232.2001953125,4229.14990234375,4230.0498046875,4230.0498046875,6503
2024-10-03 11:24:00+05:30,4230.0498046875,4231.35009765625,4228.60009765625,4229.4501953125,4229.4501953125,23363
2024-10-03 11:25:00+05:30,4229.0498046875,4230.25,4228.0,4230.0498046875,4230.0498046875,6941
2024-10-03 11:26:00+05:30,4230.0498046875,4230.7998046875,4225.0,4230.0,4230.0,54751
2024-10-03 11:27:00+05:30,4230.0,4231.14990234375,4226.0498046875,4230.14990234375,4230.14990234375,12351
2024-10-03 11:28:00+05:30,4230.14990234375,4231.4501953125,4228.0,4230.0,4230.0,8437
2024-10-03 11:29:00+05:30,4230.0,4230.4501953125,4226.2001953125,4227.5,4227.5,11156
2024-10-03 11:30:00+05:30,4227.7001953125,4230.39990234375,4227.4501953125,4228.39990234375,4228.39990234375,9429
2024-10-03 11:31:00+05:30,4228.39990234375,4230.2998046875,4225.0,4227.7001953125,4227.7001953125,9958
2024-10-03 11:32:00+05:30,4228.2998046875,4228.2998046875,4223.25,4224.10009765625,4224.10009765625,4901
2024-10-03 11:33:00+05:30,4225.0,4225.75,4223.0,4223.85009765625,4223.85009765625,6823
2024-10-03 11:34:00+05:30,4225.2001953125,4225.2001953125,4222.5,4225.0498046875,4225.0498046875,7135
2024-10-03 11:35:00+05:30,4225.0,4225.2001953125,4220.0,4225.2001953125,4225.2001953125,11103
2024-10-03 11:36:00+05:30,4225.0,4225.14990234375,4222.0498046875,4225.0,4225.0,4151
2024-10-03 11:37:00+05:30,4225.0,4225.60009765625,4222.5498046875,4225.60009765625,4225.60009765625,9393
2024-10-03 11:38:00+05:30,4225.60009765625,4225.60009765625,4222.2001953125,4222.2001953125,4222.2001953125,4590
2024-10-03 11:39:00+05:30,4222.2001953125,4225.14990234375,4221.14990234375,4224.25,4224.25,11779
2024-10-03 11:40:00+05:30,4223.60009765625,4225.0498046875,4220.0,4221.2998046875,4221.2998046875,8243
2024-10-03 11:41:00+05:30,4220.5,4225.60009765625,4220.35009765625,4225.25,4225.25,16472
2024-10-03 11:42:00+05:30,4225.25,4225.25,4222.7001953125,4223.64990234375,4223.64990234375,735
2024-10-03 11:43:00+05:30,4225.10009765625,4225.10009765625,4222.9501953125,4225.0,4225.0,16272
2024-10-03 11:44:00+05:30,4225.0498046875,4225.0498046875,4223.0,4223.4501953125,4223.4501953125,3968
2024-10-03 11:45:00+05:30,4223.0,4225.2998046875,4222.35009765625,4223.14990234375,4223.14990234375,3666
2024-10-03 11:46:00+05:30,4223.14990234375,4223.14990234375,4220.0498046875,4221.0,4221.0,5218
2024-10-03 11:47:00+05:30,4220.75,4223.0498046875,4217.7001953125,4217.7001953125,4217.7001953125,52773
2024-10-03 11:48:00+05:30,4217.89990234375,4220.89990234375,4216.9501953125,4218.7001953125,4218.7001953125,26983
2024-10-03 11:49:00+05:30,4218.25,4220.25,4217.89990234375,4218.7001953125,4218.7001953125,12205
2024-10-03 11:50:00+05:30,4218.4501953125,4220.7998046875,4215.0,4215.0,4215.0,15453
2024-10-03 11:51:00+05:30,4215.10009765625,4215.14990234375,4212.0,4213.89990234375,4213.89990234375,30171
2024-10-03 11:52:00+05:30,4214.39990234375,4215.14990234375,4212.0,4214.75,4214.75,14050
2024-10-03 11:53:00+05:30,4214.75,4215.14990234375,4210.0,4210.0,4210.0,7005
2024-10-03 11:54:00+05:30,4210.0,4212.85009765625,4210.0,4210.2998046875,4210.2998046875,6786
2024-10-03 11:55:00+05:30,4210.2998046875,4212.89990234375,4210.0498046875,4211.4501953125,4211.4501953125,3725
2024-10-03 11:56:00+05:30,4212.85009765625,4216.0,4212.85009765625,4215.0,4215.0,7481
2024-10-03 11:57:00+05:30,4214.10009765625,4217.89990234375,4214.10009765625,4216.9501953125,4216.9501953125,1987
2024-10-03 11:58:00+05:30,4216.9501953125,4219.14990234375,4216.0,4216.0,4216.0,2437
2024-10-03 11:59:00+05:30,4215.85009765625,4216.60009765625,4212.7998046875,4216.10009765625,4216.10009765625,2388
2024-10-03 12:00:00+05:30,4216.5498046875,4216.7998046875,4215.0,4215.10009765625,4215.10009765625,2711
2024-10-03 12:01:00+05:30,4215.10009765625,4216.9501953125,4214.64990234375,4215.64990234375,4215.64990234375,2167
2024-10-03 12:02:00+05:30,4216.39990234375,4218.5,4216.10009765625,4217.85009765625,4217.85009765625,2017
2024-10-03 12:03:00+05:30,4218.5,4223.25,4218.0,4222.4501953125,4222.4501953125,7020
2024-10-03 12:04:00+05:30,4223.39990234375,4225.14990234375,4222.0,4223.7001953125,4223.7001953125,7947
2024-10-03 12:05:00+05:30,4223.2001953125,4226.0,4222.85009765625,4225.0,4225.0,3473
2024-10-03 12:06:00+05:30,4224.35009765625,4225.89990234375,4220.0,4220.0498046875,4220.0498046875,1678
2024-10-03 12:07:00+05:30,4220.0498046875,4224.9501953125,4220.0498046875,4223.25,4223.25,3019
2024-10-03 12:08:00+05:30,4223.14990234375,4224.75,4222.60009765625,4223.0498046875,4223.0498046875,2523
2024-10-03 12:09:00+05:30,4225.5498046875,4225.5498046875,4219.10009765625,4219.10009765625,4219.10009765625,77003
2024-10-03 12:10:00+05:30,4218.7998046875,4221.0,4218.14990234375,4218.39990234375,4218.39990234375,3587
2024-10-03 12:11:00+05:30,4219.85009765625,4219.85009765625,4216.10009765625,4216.10009765625,4216.10009765625,3303
2024-10-03 12:12:00+05:30,4216.14990234375,4216.14990234375,4212.7001953125,4214.0498046875,4214.0498046875,5733
2024-10-03 12:13:00+05:30,4215.10009765625,4215.10009765625,4211.0,4211.0,4211.0,3412
2024-10-03 12:14:00+05:30,4211.14990234375,4212.4501953125,4210.0,4210.60009765625,4210.60009765625,5849
2024-10-03 12:15:00+05:30,4210.60009765625,4213.0,4210.0498046875,4211.7998046875,4211.7998046875,3964
2024-10-03 12:16:00+05:30,4211.7998046875,4214.7001953125,4211.7998046875,4213.0,4213.0,2544
2024-10-03 12:17:00+05:30,4212.5498046875,4213.35009765625,4211.35009765625,4213.35009765625,4213.35009765625,2680
2024-10-03 12:18:00+05:30,4213.35009765625,4215.2998046875,4212.0,4215.0,4215.0,3739
2024-10-03 12:19:00+05:30,4214.35009765625,4215.60009765625,4214.35009765625,4215.39990234375,4215.39990234375,3582
2024-10-03 12:20:00+05:30,4215.35009765625,4218.4501953125,4215.0,4215.5,4215.5,2793
2024-10-03 12:21:00+05:30,4218.10009765625,4218.10009765625,4218.10009765625,4218.10009765625,4218.10009765625,0
